ImageID;Mapstruct;PZnaam;TxtImageName;Postzegel_id;Jaar;Uitgiftedatum;Naam;Omschrijving;Kleur;Soort;Tanding;Opdrukwaarde ;BEF;Euro;Nummercode;Postfris met gom;Postfris zonder gom;Gestempeld met gom;Gestempeld zonder gom;Speciaal;Waarde postfris;Waarde gestempeld;Reeks
3787;;;;C3779;2008;12/04/2008;70 jaar Robbedoes;Zwendel;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,25;1;
1609;;;g:\PostBelg1971\C1601.jpg;C1601;1971;11/09/1971;"50ste verjaardag van de stichting van de ""Bond van grote en joinge gezinnen""";Evocatie;;Postzegel;11 1/2;1,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,25;0,25;
1634;;;g:\PostBelg1972\C1626.jpg;C1626;1972;3/06/1972;50ste verjaardag van de oprichting der Internationale Spoorwegunie (U.I.C.);;;Postzegel;11 1/2;7,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,35;
1624;;;g:\PostBelg1971\C1616.jpg;C1616;1972;19/02/1972;50ste verjaardag van de Belgisch Luxemburgsche Economische Unie;Gemeenschappelijke uitgifte met Luxemburg;;Postzegel;11 1/2;1,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,25;0,25;
1576;;;g:\PostBelg1971\C1568.jpg;C1568;1971;16/01/1971;50ste autosalon;"Auto gevormd door de letters van het woord ""auto""";;Postzegel;11 1/2;2,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,25;0,25;
1603;;;g:\PostBelg1971\C1595.jpg;C1595;1971;7/08/1971;50 ste verjaardag van de ontdekking van insuline;Proefbuisjes;;Postzegel;11 1/2;10,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,7;0,5;
3643;g:\PZ\PostBelg\;;;C3635;2007;28/04/2007;50 jaar Europa. - Verdrag van Rome;blauw;;Postzegel;11 1/2;0,80;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,6;
1588;;;g:\PostBelg1971\C1580.jpg;C1580;1971;15/05/1971;3de werelddag der telecommunicatie;Ontwerp van een gondstation;;Postzegel;11 1/2;7,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,4;
1617;;;g:\PostBelg1971\C1609.jpg;C1609;1971;13/11/1971;25ste verjaardag van de stichting van het Verbond der Belgische Nijverheid;Kenteken van het V.B.N;;Postzegel;11 1/2;3,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,25;0,25;
1610;;;g:\PostBelg1971\C1602.jpg;C1602;1971;2/01/1971;2500 ste verjaring van de stichting van het Perzische Rijk door de Achaemenidische koning Cyrus De Grote (559-530 voor Chr.);Grafmonument van Buzpar te Iran;;Postzegel;11 1/2;7,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,4;
4066;;;g:\PostBelg2010\CBL403034.jpg;CBL182;2010;;25 jaar hoogvliegers in de filatelie - Blad van 5 zegels;;;Postzegelvel;;1;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0;0;
1664;;;g:\PostBelg1972\C1656.jpg;C1656;1972;16/12/1972;"200-jarig bestaan van de ""Académie Royale des Sciences, des Lettres et des Beaux-Arts de Belgique"" (1772-1972)";Keizerin Maria-Teresia;;;11 1/2;2,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0;0;
3887;g:\PZ\PostBelg\;;;C3879;2009;21/02/2009;"200e verjaardag van de geboorte van Louis Braille (1809-1852). Naam ""Braille"" en brankeerwaarde in braille op de postzegel";Brailleschrift;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;0,6;
4044;;;g:\PostBelg2010\C4036.jpg;C4036;2010;10/05/2010;175ste verjaardag van de Belgische spoorwegen;175 jaar Belgische spoorwegen;;Postzegel;11 1/2;B2;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,4;0,6;
1897;;;;C1889;1978;8/04/1978;175-jarig bestaan van de Kamer voor Handel en Nijverheid van Oostende;Embleem;;Postzegel;11 1/2;8,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,3;
4071;;;g:\PostBelg2010\CBL4036.jpg;CF4036;2010;;175 jaar Belgische spoorwegen - Blad van 5 zegels;;;Postzegelvel;;2;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0;0;
3374;;;;BL119 (C3357/66);2005;26/02/2005;175 jaar België - historische gebeurtenissen;175 jaar België ) gebeurtenissen;;Postzegelvel - Varia;11 1/2;4,40;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;12;12;
3365;;;;C3357;2005;26/02/2005;175 jaar België - historische gebeurtenissen;Eerste trein;;Postzegel;11 1/2;0,44;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3366;;;;C3358;2005;26/02/2005;175 jaar België - historische gebeurtenissen;Kongo;;Postzegel;11 1/2;0,44;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3367;;;;C3359;2005;26/02/2005;175 jaar België - historische gebeurtenissen;Onderwijs;;Postzegel;11 1/2;0,44;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3368;;;;C3360;2005;26/02/2005;175 jaar België - historische gebeurtenissen;Industrialisering;;Postzegel;11 1/2;0,44;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3369;;;;C3361;2005;26/02/2005;175 jaar België - historische gebeurtenissen;Sociale vooruitgang;;Postzegel;11 1/2;0,44;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3370;;;;C3362;2005;26/02/2005;175 jaar België - historische gebeurtenissen;Oorlog;;Postzegel;11 1/2;0,44;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3371;;;;C3363;2005;26/02/2005;175 jaar België - historische gebeurtenissen;Wereldtentoonstelling;;Postzegel;11 1/2;0,44;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3372;;;;C3364;2005;26/02/2005;175 jaar België - historische gebeurtenissen;Federalisme;;Postzegel;11 1/2;0,44;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3373;;;;C3365;2005;26/02/2005;175 jaar België - historische gebeurtenissen;Europa;;Postzegel;11 1/2;0,44;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3374;;;;C3366;2005;26/02/2005;175 jaar België - historische gebeurtenissen;Kunst;;Postzegel;11 1/2;0,44;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3364;;;;BL118 (C3356);2005;26/02/2005;175 jaar België - de dynastie (1830-2005);Het koningspaar omringd door zijn voorgangers;;Postzegelvel;11 1/2;0,75;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;2;
3364;;;;C3356;2005;26/02/2005;175 jaar België - de dynastie (1830-2005);Het koningspaar omringd door zijn voorgangers;;Postzegel;11 1/2;0,75;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;2;
3644;g:\PZ\PostBelg\;;;C3636;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;Kuifje in het land van de Sovjets (Frans);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3645;g:\PZ\PostBelg\;;;C3637;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;Kuifje in Afrika (Deens);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3646;g:\PZ\PostBelg\;;;C3638;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;Kuifje in Amerika (Engels);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3647;g:\PZ\PostBelg\;;;C3639;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;De sigaren van de farao (Letzeburgs);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3648;g:\PZ\PostBelg\;;;C3640;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;De blauwe Lotus (Chinees);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3649;g:\PZ\PostBelg\;;;C3641;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;Het gebroken oor (Braziliaans);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3650;g:\PZ\PostBelg\;;;C3642;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;De zwarte rotsen (Bengaaks);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3651;g:\PZ\PostBelg\;;;C3643;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;De scepter van Ottokar (Slovaaks);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3652;g:\PZ\PostBelg\;;;C3644;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;De krab met de gulden scharen (Russisch);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3653;g:\PZ\PostBelg\;;;C3645;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;De geheizinnige ster (Ijslands);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3654;g:\PZ\PostBelg\;;;C3646;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;Het geheim van de eenhoorn (Pools);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3655;g:\PZ\PostBelg\;;;C3647;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;De schat van Scharlaken Rackham (Afrikaans);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3656;g:\PZ\PostBelg\;;;C3648;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;Portret van Hergé;;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3657;g:\PZ\PostBelg\;;;C3649;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;De 7 kristallen bollen (Arabisch);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3658;g:\PZ\PostBelg\;;;C3650;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;De zonnetempel (Spaans);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3659;g:\PZ\PostBelg\;;;C3651;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;Kuifje en het zwarte goud (Duits);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3660;g:\PZ\PostBelg\;;;C3652;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;Raket naar de maan (Fins);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3661;g:\PZ\PostBelg\;;;C3653;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;Mannen op de maan (Zweeds);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3662;g:\PZ\PostBelg\;;;C3654;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;De zaak Zonnebloem (Japans);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3663;g:\PZ\PostBelg\;;;C3655;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;Cokes in voorraad (Turks);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3664;g:\PZ\PostBelg\;;;C3656;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;Kuifje in Tibet (Tibetaans);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3665;g:\PZ\PostBelg\;;;C3657;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;De juwelen van Bianca Castafiore (Italiaans);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3666;g:\PZ\PostBelg\;;;C3658;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;Vlucht 714 (Indonesisch);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3667;g:\PZ\PostBelg\;;;C3659;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;Kuifje en de Picaro's (Grieks);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3668;g:\PZ\PostBelg\;;;C3660;2007;19/05/2007;100ste verjaardag van de geboorte van Hergé (Georges Remi 22.5.1907-3.3.1983). Blaadje met 25 postzegels, geïllustreerd met de 24 kaften van de Kuifje albums en centraal een portret van de auteur.;Kuifje en de Alpha-kunst (Nederlands);;Postzegel;11 1/2;0,46;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3356;;;;C3348;2005;15/01/2005;100 jaar Vrouwenraad;Een stap voorwaarts;;Priorzegel;11 1/2;0,50;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;0,6;
3360;;;;C3352;2005;12/02/2005;100 jaar Rotary.;"Actie ""polio plus""";;Postzegel;11 1/2;0,80;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,6;
3677;g:\PZ\PostBelg\;;;C3669;2007;7/07/2007;100 jaar haven van Zeebrugge.;Haven van Zeebrugge;;Priorzegel;11 1/2;1,04;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1025;
1635;;;g:\PostBelg1972\C1627.jpg;C1627;1972;24/06/1972;"""Belgica 72"" Tentoonstelling van 24/6 t/m 9/7";Leopold I (n° 1);;Postzegel;11 1/2;1,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,25;0,25;
1636;;;g:\PostBelg1972\C1628.jpg;C1628;1972;24/06/1972;"""Belgica 72"" Tentoonstelling van 24/6 t/m 9/7";Leopold I (n° 5);;Postzegel;11 1/2;2,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,3;0,3;
1637;;;g:\PostBelg1972\C1629.jpg;C1629;1972;24/06/1972;"""Belgica 72"" Tentoonstelling van 24/6 t/m 9/7";Leopold II (n° 38);;Postzegel;11 1/2;2,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,35;0,35;
1638;;;g:\PostBelg1972\C1630.jpg;C1630;1972;24/06/1972;"""Belgica 72"" Tentoonstelling van 24/6 t/m 9/7";Leopold II (n° 41);;Postzegel;11 1/2;3,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,4;0,4;
1639;;;g:\PostBelg1972\C1631.jpg;C1631;1972;24/06/1972;"""Belgica 72"" Tentoonstelling van 24/6 t/m 9/7";Albert I (n° 176);;Postzegel;11 1/2;6,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,5;
1640;;;g:\PostBelg1972\C1632.jpg;C1632;1972;24/06/1972;"""Belgica 72"" Tentoonstelling van 24/6 t/m 9/7";Albert I (n° 291);;Postzegel;11 1/2;7,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,6;0,6;
1641;;;g:\PostBelg1972\C1633.jpg;C1633;1972;24/06/1972;"""Belgica 72"" Tentoonstelling van 24/6 t/m 9/7";Albert I (n° 320);;Postzegel;11 1/2;10,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,9;0,9;
1642;;;g:\PostBelg1972\C1634.jpg;C1634;1972;24/06/1972;"""Belgica 72"" Tentoonstelling van 24/6 t/m 9/7";Leopold III (n° 433);;Postzegel;11 1/2;15,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,35;1,35;
1643;;;g:\PostBelg1972\C1635.jpg;C1635;1972;24/06/1972;"""Belgica 72"" Tentoonstelling van 24/6 t/m 9/7";Boudewijn (n° 1543);;Postzegel;11 1/2;20,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,85;1,85;
1613;;;g:\PostBelg1971\C1605.jpg;C1605;1971;23/10/1971;"""Belgica 72"" Propaganda";Attre (Kasteel);;Postzegel;11 1/2;3,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,3;0,3;
1614;;;g:\PostBelg1971\C1606.jpg;C1606;1971;23/10/1971;"""Belgica 72"" Propaganda";Elewijt (Kasteel);;Postzegel;11 1/2;7,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,7;0,7;
1615;;;g:\PostBelg1971\C1607.jpg;C1607;1971;23/10/1971;"""Belgica 72"" Propaganda";Brussel (Koninklijk paleis);;Postzegel;11 1/2;10,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1;1;
1629;;;g:\PostBelg1972\C1621.jpg;C1621;1972;25/03/1972;"""Belgica 72"" Propaganda";;;Postzegel;11 1/2;3,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,3;0,25;
